open_time,open,high,low,close,volume,close_time,quote_volume
2025-12-04 12:00:00,3186.55,3192.97,3173.65,3176.7,6038.49339,1764853200000,19216729.3
2025-12-04 13:00:00,3176.7,3190.58,3160.0,3171.0,14211.70683,1764856800000,45097721
2025-12-04 14:00:00,3171.0,3188.68,3138.91,3144.76,18338.69557,1764860400000,58057325.22
2025-12-04 15:00:00,3144.76,3223.41,3144.2,3208.15,22067.6289,1764864000000,70303766.25
2025-12-04 16:00:00,3208.15,3224.78,3159.72,3169.0,17948.3005,1764867600000,57271634.02
2025-12-04 17:00:00,3169.0,3175.66,3135.21,3160.57,14648.3623,1764871200000,46257049.33
2025-12-04 18:00:00,3160.57,3165.81,3133.4,3140.72,10428.50641,1764874800000,32829051.5
2025-12-04 19:00:00,3140.72,3142.0,3067.01,3119.26,26224.93888,1764878400000,81418084.33
2025-12-04 20:00:00,3119.26,3145.44,3105.93,3142.17,16564.59861,1764882000000,51787068.56
2025-12-04 21:00:00,3142.17,3151.53,3118.99,3123.35,9636.61661,1764885600000,30233857.01
2025-12-04 22:00:00,3123.35,3148.94,3123.35,3143.65,5529.97111,1764889200000,17360687.19
2025-12-04 23:00:00,3143.65,3144.31,3129.57,3133.25,3675.81939,1764892800000,11530074.98
2025-12-05 00:00:00,3133.25,3156.3,3133.25,3146.68,8246.31783,1764896400000,25932609.2
2025-12-05 01:00:00,3146.68,3170.76,3143.53,3163.55,7518.97705,1764900000000,23768539.15
2025-12-05 02:00:00,3163.55,3189.07,3156.5,3183.21,8617.43516,1764903600000,27387153.66
2025-12-05 03:00:00,3183.21,3192.82,3166.24,3170.73,6298.18612,1764907200000,20010712.49
2025-12-05 04:00:00,3170.73,3181.81,3152.0,3168.15,8175.41435,1764910800000,25896805.65
2025-12-05 05:00:00,3168.15,3173.18,3152.7,3155.96,5121.03398,1764914400000,16178077.05
2025-12-05 06:00:00,3155.96,3176.03,3155.96,3169.07,5152.07702,1764918000000,16314902.87
2025-12-05 07:00:00,3169.07,3182.71,3166.68,3173.94,7903.42222,1764921600000,25101834.07
2025-12-05 08:00:00,3173.94,3173.94,3143.51,3155.17,10477.94617,1764925200000,33087639.54
2025-12-05 09:00:00,3155.17,3155.77,3108.33,3121.79,21505.19342,1764928800000,67246551.17
2025-12-05 10:00:00,3121.79,3148.41,3120.59,3134.89,12426.2656,1764932400000,38985672.78
2025-12-05 11:00:00,3134.89,3143.46,3111.24,3131.38,8816.58924,1764936000000,27582077.77
2025-12-05 12:00:00,3131.38,3135.41,3118.36,3128.27,10889.15077,1764939600000,34043815.16
2025-12-05 13:00:00,3128.27,3137.78,3088.0,3099.05,21936.5156,1764943200000,68220848.85
2025-12-05 14:00:00,3099.05,3115.57,3083.04,3104.99,19583.83903,1764946800000,60741022.6
2025-12-05 15:00:00,3104.99,3157.09,3094.74,3106.29,22878.58187,1764950400000,71628272.21
2025-12-05 16:00:00,3106.29,3107.88,3000.49,3032.67,33142.55221,1764954000000,100961349
2025-12-05 17:00:00,3032.67,3039.53,3007.0,3033.52,18049.24277,1764957600000,54540529.22
2025-12-05 18:00:00,3033.52,3062.25,3004.82,3007.53,18516.31786,1764961200000,56137806.95
2025-12-05 19:00:00,3007.53,3046.76,2982.42,3037.84,17593.06615,1764964800000,53095493.54
2025-12-05 20:00:00,3037.84,3049.38,3016.0,3022.18,15434.2991,1764968400000,46804181.86
2025-12-05 21:00:00,3022.18,3037.21,3014.57,3019.23,9401.20672,1764972000000,28469611.81
2025-12-05 22:00:00,3019.23,3032.43,3010.58,3026.84,4530.64969,1764975600000,13694839.47
2025-12-05 23:00:00,3026.84,3027.32,3006.79,3021.78,4111.85799,1764979200000,12409691.63
2025-12-06 00:00:00,3021.78,3028.75,3012.57,3025.96,4195.45399,1764982800000,12674826.59
2025-12-06 01:00:00,3025.96,3033.18,3019.33,3026.83,3412.3047,1764986400000,10326630.18
2025-12-06 02:00:00,3026.83,3030.38,3018.48,3028.51,3504.21181,1764990000000,10599470.46
2025-12-06 03:00:00,3028.51,3046.23,3028.0,3040.32,6640.38761,1764993600000,20180564.97
2025-12-06 04:00:00,3040.32,3042.82,3031.19,3036.59,3045.60328,1764997200000,9246332.76
2025-12-06 05:00:00,3036.59,3040.9,3032.22,3037.47,2077.16965,1765000800000,6308575.93
2025-12-06 06:00:00,3037.47,3041.35,3033.85,3039.42,3202.18299,1765004400000,9727348.67
2025-12-06 07:00:00,3039.42,3041.31,3024.34,3025.84,4498.54095,1765008000000,13637460.93
2025-12-06 08:00:00,3025.84,3035.24,3013.26,3014.45,4869.86369,1765011600000,14707534.96
2025-12-06 09:00:00,3014.45,3033.3,3013.48,3029.99,3561.55248,1765015200000,10778246.42
2025-12-06 10:00:00,3029.99,3038.19,3025.42,3030.71,2785.74787,1765018800000,8444924.86
2025-12-06 11:00:00,3030.71,3041.78,3028.49,3038.99,3041.75323,1765022400000,9235861.74
2025-12-06 12:00:00,3038.99,3041.0,3029.92,3031.64,3482.41145,1765026000000,10571427.83
2025-12-06 13:00:00,3031.64,3042.52,3030.07,3036.01,3211.00102,1765029600000,9749316.47
2025-12-06 14:00:00,3036.01,3068.38,3034.69,3055.1,10360.28592,1765033200000,31609033.13
2025-12-06 15:00:00,3055.1,3055.14,3027.57,3041.72,9369.84278,1765036800000,28487273.54
2025-12-06 16:00:00,3041.72,3066.16,3040.81,3052.41,7215.29445,1765040400000,22041800.15
2025-12-06 17:00:00,3052.41,3059.8,3047.0,3055.36,4521.44958,1765044000000,13801719.69
2025-12-06 18:00:00,3055.36,3056.08,3038.88,3042.4,4524.73796,1765047600000,13792302.46
2025-12-06 19:00:00,3042.4,3047.45,3025.69,3030.44,6603.17218,1765051200000,20033293.19
2025-12-06 20:00:00,3030.44,3041.35,3030.07,3040.01,2086.79891,1765054800000,6338195.93
2025-12-06 21:00:00,3040.01,3053.64,3033.15,3042.98,4610.84652,1765058400000,14024767.1
2025-12-06 22:00:00,3042.98,3054.16,3037.41,3042.05,3328.31122,1765062000000,10140267.85
2025-12-06 23:00:00,3042.05,3043.81,3027.5,3038.06,4159.27555,1765065600000,12621079.33
