open_time,open,high,low,close,volume,close_time,quote_volume
2025-12-04 12:00:00,92948.32,93199.99,92782.49,92990.17,334.61301364,1764853200000,31115503.75
2025-12-04 13:00:00,92990.17,93057.33,92430.0,92525.37,583.12511532,1764856800000,54042220.54
2025-12-04 14:00:00,92525.37,92821.27,91806.73,91901.44,518.52538821,1764860400000,47949322.67
2025-12-04 15:00:00,91901.44,93249.99,91901.28,92987.63,804.45358479,1764864000000,74493448.63
2025-12-04 16:00:00,92987.63,93174.55,92268.51,92429.82,676.47240565,1764867600000,62737291.78
2025-12-04 17:00:00,92429.82,92536.03,91756.59,92426.76,655.00870264,1764871200000,60371789.49
2025-12-04 18:00:00,92426.76,92553.25,91940.01,92127.52,424.66552302,1764874800000,39172338.68
2025-12-04 19:00:00,92127.52,92174.24,90877.98,91975.43,771.44242007,1764878400000,70703036.43
2025-12-04 20:00:00,91975.43,92531.1,91700.0,92489.75,496.0572611,1764882000000,45723092.81
2025-12-04 21:00:00,92489.75,92705.79,92086.0,92158.24,415.20885609,1764885600000,38370797.84
2025-12-04 22:00:00,92158.24,92497.26,92151.79,92348.78,164.02020126,1764889200000,15145287.71
2025-12-04 23:00:00,92348.78,92459.89,92078.03,92078.07,131.24326654,1764892800000,12107534.96
2025-12-05 00:00:00,92078.07,92470.24,92053.16,92299.09,208.02349897,1764896400000,19196524.54
2025-12-05 01:00:00,92299.09,92599.99,92227.43,92358.03,355.01086495,1764900000000,32812344.56
2025-12-05 02:00:00,92358.03,92692.36,92252.64,92515.79,277.24231043,1764903600000,25647575.29
2025-12-05 03:00:00,92515.79,92665.75,91964.44,92124.89,307.63071005,1764907200000,28412217.96
2025-12-05 04:00:00,92124.89,92393.64,91813.55,92028.15,358.34385133,1764910800000,32989022.04
2025-12-05 05:00:00,92028.15,92204.71,91880.04,91932.85,167.17558979,1764914400000,15381201.95
2025-12-05 06:00:00,91932.85,92286.8,91906.01,92275.26,199.90155779,1764918000000,18405687.47
2025-12-05 07:00:00,92275.26,92497.6,92202.75,92251.1,253.26455465,1764921600000,23388703.63
2025-12-05 08:00:00,92251.1,92261.14,91888.98,92112.04,311.2087121,1764925200000,28649520.63
2025-12-05 09:00:00,92112.04,92112.04,90965.58,91137.53,719.09086333,1764928800000,65696794.7
2025-12-05 10:00:00,91137.53,91488.0,91083.87,91272.85,344.70749445,1764932400000,31468256.13
2025-12-05 11:00:00,91272.85,91562.29,91128.39,91351.44,288.28771333,1764936000000,26328730.06
2025-12-05 12:00:00,91351.44,91432.69,91081.88,91242.4,251.8353423,1764939600000,22975307.59
2025-12-05 13:00:00,91242.4,91348.23,90229.61,90465.14,634.59995416,1764943200000,57599612.56
2025-12-05 14:00:00,90465.14,90735.53,89935.0,90296.0,812.18368797,1764946800000,73389259.07
2025-12-05 15:00:00,90296.0,91460.68,90270.0,90451.03,748.36580154,1764950400000,68059739.23
2025-12-05 16:00:00,90451.03,90486.01,88067.48,88810.9,1084.11770907,1764954000000,96427675.08
2025-12-05 17:00:00,88810.9,89520.04,88614.32,89336.94,767.81194679,1764957600000,68297051
2025-12-05 18:00:00,89336.94,89797.02,88914.94,88936.04,582.06501015,1764961200000,52009818.94
2025-12-05 19:00:00,88936.04,89800.0,88827.78,89643.47,698.55049795,1764964800000,62423887.1
2025-12-05 20:00:00,89643.47,89745.41,89184.48,89310.68,692.40581472,1764968400000,61941814.76
2025-12-05 21:00:00,89310.68,89484.0,89078.66,89160.0,485.32504513,1764972000000,43350364.38
2025-12-05 22:00:00,89160.0,89376.03,88906.6,89227.5,283.75359546,1764975600000,25289754.95
2025-12-05 23:00:00,89227.5,89383.47,88940.2,89330.04,172.74337336,1764979200000,15408774.06
2025-12-06 00:00:00,89330.04,89449.35,89039.66,89422.24,200.31618717,1764982800000,17876101.17
2025-12-06 01:00:00,89422.24,89500.0,89204.99,89325.16,161.39315038,1764986400000,14420426.78
2025-12-06 02:00:00,89325.16,89404.01,89175.0,89390.9,161.90314616,1764990000000,14453718.36
2025-12-06 03:00:00,89390.9,89806.42,89390.9,89685.87,545.69625394,1764993600000,48931594.1
2025-12-06 04:00:00,89685.87,89721.86,89526.94,89659.0,127.01275938,1764997200000,11382507.78
2025-12-06 05:00:00,89659.0,89740.01,89524.03,89604.98,102.13957441,1765000800000,9153648.17
2025-12-06 06:00:00,89604.98,89764.19,89526.88,89688.64,97.5387758,1765004400000,8746034.27
2025-12-06 07:00:00,89688.64,89720.03,89460.88,89585.52,200.30088031,1765008000000,17953913.45
2025-12-06 08:00:00,89585.52,89638.61,89217.84,89277.14,296.19260906,1765011600000,26489312.65
2025-12-06 09:00:00,89277.14,89669.12,89264.74,89574.12,235.0976493,1765015200000,21045727.84
2025-12-06 10:00:00,89574.12,89687.86,89462.0,89505.99,121.92597654,1765018800000,10919151.63
2025-12-06 11:00:00,89505.99,89762.96,89500.0,89631.29,395.51735856,1765022400000,35456473.32
2025-12-06 12:00:00,89631.29,89648.98,89566.0,89581.19,180.04138757,1765026000000,16132123.57
2025-12-06 13:00:00,89581.19,89788.42,89581.19,89673.73,179.56714294,1765029600000,16103887.11
2025-12-06 14:00:00,89673.73,90266.41,89659.0,90004.75,584.29737641,1765033200000,52593654.42
2025-12-06 15:00:00,90004.75,90023.44,89478.43,89758.84,327.82277072,1765036800000,29422702.65
2025-12-06 16:00:00,89758.84,89981.2,89680.33,89707.81,212.29000845,1765040400000,19076287.49
2025-12-06 17:00:00,89707.81,89850.0,89615.37,89712.85,210.24710548,1765044000000,18860199.93
2025-12-06 18:00:00,89712.85,89787.99,89539.39,89646.71,131.13571469,1765047600000,11760967.18
2025-12-06 19:00:00,89646.71,89744.7,89097.0,89405.64,286.38158003,1765051200000,25617069.7
2025-12-06 20:00:00,89405.64,89553.91,89315.18,89548.88,94.56666711,1765054800000,8460634.55
2025-12-06 21:00:00,89548.88,89615.35,89390.01,89420.29,156.04979711,1765058400000,13963927.68
2025-12-06 22:00:00,89420.29,89523.42,89257.48,89285.93,115.10891523,1765062000000,10288428.84
2025-12-06 23:00:00,89285.93,89329.38,88921.73,89223.03,289.12350228,1765065600000,25764556.01
2025-12-07 00:00:00,89223.03,89553.84,89176.52,89392.34,171.20781071,1765069200000,15304820.96
2025-12-07 01:00:00,89392.34,89587.6,89300.0,89300.01,96.09963215,1765072800000,8596487.27
2025-12-07 02:00:00,89300.01,89684.02,89300.0,89621.94,122.60816855,1765076400000,10974101.63
2025-12-07 03:00:00,89621.94,89749.59,89540.96,89722.37,108.07701071,1765080000000,9688815.63
2025-12-07 04:00:00,89722.37,89799.96,89490.06,89535.94,190.85655391,1765083600000,17111135.02
2025-12-07 05:00:00,89535.94,89566.93,89426.98,89514.97,87.8341237,1765087200000,7860586.8
2025-12-07 06:00:00,89514.97,89710.02,89488.24,89710.0,72.01802175,1765090800000,6454402.28
2025-12-07 07:00:00,89710.0,89734.84,89200.0,89379.72,146.75247257,1765094400000,13117939.31
2025-12-07 08:00:00,89379.72,89538.69,89190.95,89316.61,124.97351769,1765098000000,11167119.25
2025-12-07 09:00:00,89316.61,89395.66,89050.01,89110.0,159.16143029,1765101600000,14192860.79
2025-12-07 10:00:00,89110.0,89388.0,89103.97,89240.18,137.72930194,1765105200000,12291637.59
2025-12-07 11:00:00,89240.18,89277.59,89141.85,89149.18,135.01303862,1765108800000,12044585.4
2025-12-07 12:00:00,89149.18,89584.08,89111.23,89475.89,172.655134,1765112400000,15424716.81
2025-12-07 13:00:00,89475.89,89519.7,88667.71,89068.41,263.95906694,1765116000000,23504127.15
2025-12-07 14:00:00,89068.41,89106.0,87721.0,88230.51,637.88588093,1765119600000,56350840.79
2025-12-07 15:00:00,88230.51,89714.39,88171.0,89548.22,587.70853356,1765123200000,52291993.55
2025-12-07 16:00:00,89548.22,89913.37,89115.77,89907.99,432.74579964,1765126800000,38688702.31
2025-12-07 17:00:00,89907.99,91265.45,89617.42,90959.29,808.69881316,1765130400000,73244316.79
2025-12-07 18:00:00,90959.29,91762.7,90954.02,91363.78,572.90840845,1765134000000,52384021.22
2025-12-07 19:00:00,91363.78,91545.95,91218.49,91410.0,187.78124345,1765137600000,17154770.53
2025-12-07 20:00:00,91410.0,91510.35,91308.82,91439.04,133.84682136,1765141200000,12236384.85
2025-12-07 21:00:00,91439.04,91439.05,89870.97,90231.32,573.34068849,1765144800000,51927975.61
2025-12-07 22:00:00,90231.32,90231.32,88999.0,89606.79,661.43923158,1765148400000,59302201.68
2025-12-07 23:00:00,89606.79,90471.65,89521.95,90395.31,352.89335923,1765152000000,31743106.47
2025-12-08 00:00:00,90395.31,90600.0,89853.42,90346.69,310.70887912,1765155600000,28052447.91
2025-12-08 01:00:00,90346.69,91695.98,90306.84,90910.69,537.8035989,1765159200000,48977789.34
2025-12-08 02:00:00,90910.69,91435.43,90811.35,91364.18,414.58314408,1765162800000,37773583.7
2025-12-08 03:00:00,91364.18,91420.01,90988.91,91068.29,276.14329825,1765166400000,25175318.54
2025-12-08 04:00:00,91068.29,91470.61,91025.73,91291.33,182.00523094,1765170000000,16603824.95
2025-12-08 05:00:00,91291.33,91444.0,91037.42,91334.04,209.41743035,1765173600000,19114170.1
2025-12-08 06:00:00,91334.04,91649.87,91241.27,91457.22,338.6885863,1765177200000,30976663.53
2025-12-08 07:00:00,91457.22,91887.63,91359.92,91565.46,310.31672752,1765180800000,28421116.52
2025-12-08 08:00:00,91565.46,91935.47,91484.73,91847.11,272.31899016,1765184400000,24972193.65
2025-12-08 09:00:00,91847.11,92280.14,91789.91,91909.18,472.45090347,1765188000000,43473708.12
2025-12-08 10:00:00,91909.18,92225.53,91820.16,92133.38,298.81472909,1765191600000,27507743.86
2025-12-08 11:00:00,92133.38,92188.32,91861.57,91968.29,250.35726597,1765195200000,23034411.66
2025-12-08 12:00:00,91968.29,91992.3,91668.87,91768.96,386.48903328,1765198800000,35479224.07
2025-12-08 13:00:00,91768.96,92120.0,91333.0,91467.83,511.82704434,1765202400000,46922509.89
2025-12-08 14:00:00,91467.83,91766.41,90791.67,90856.04,679.33882043,1765206000000,62035566.36
2025-12-08 15:00:00,90856.04,90976.17,89613.01,89978.08,856.97615142,1765209600000,77271445.33
2025-12-08 16:00:00,89978.08,90483.91,89700.0,89966.59,622.79567936,1765213200000,56108420.69
2025-12-08 17:00:00,89966.59,90342.04,89700.0,90257.99,439.50654692,1765216800000,39561919.71
2025-12-08 18:00:00,90257.99,90518.24,89728.6,89921.74,387.18776882,1765220400000,34952593.33
2025-12-08 19:00:00,89921.74,90366.42,89859.94,90124.49,238.97335865,1765224000000,21534882.42
2025-12-08 20:00:00,90124.49,90917.26,90124.49,90799.92,383.29829128,1765227600000,34708666.49
2025-12-08 21:00:00,90799.92,91374.05,90675.07,91338.65,385.02940946,1765231200000,35055851.36
2025-12-08 22:00:00,91338.65,91373.69,90723.26,90833.86,276.85581772,1765234800000,25188837.28
2025-12-08 23:00:00,90833.86,91020.12,90500.0,90634.35,305.41890521,1765238400000,27716703.64
2025-12-09 00:00:00,90634.35,90846.25,90354.96,90396.73,199.61476411,1765242000000,18084704.7
2025-12-09 01:00:00,90396.73,90562.26,89965.89,90055.79,379.70834456,1765245600000,34283150.63
2025-12-09 02:00:00,90055.79,90368.0,89974.7,90068.25,218.58984237,1765249200000,19714444.16
2025-12-09 03:00:00,90068.25,90442.84,89800.0,90405.02,632.27146886,1765252800000,56949076.2
2025-12-09 04:00:00,90405.02,90500.0,89740.77,89917.52,321.49565882,1765256400000,28967823.48
2025-12-09 05:00:00,89917.52,90203.97,89528.86,89899.36,390.75068076,1765260000000,35140518.49
2025-12-09 06:00:00,89899.36,90232.77,89776.44,90166.85,221.70297356,1765263600000,19947756.17
2025-12-09 07:00:00,90166.85,90528.7,90091.44,90485.06,284.18365826,1765267200000,25682641.27
2025-12-09 08:00:00,90485.06,90600.24,90398.57,90498.74,286.65130495,1765270800000,25949792.27
2025-12-09 09:00:00,90498.74,90498.74,90129.19,90131.58,200.2115229,1765274400000,18080233.09
2025-12-09 10:00:00,90131.58,90345.44,89917.25,90298.93,343.85329671,1765278000000,31000675.06
2025-12-09 11:00:00,90298.93,90396.07,90139.97,90384.57,279.62053221,1765281600000,25243227.81
2025-12-09 12:00:00,90384.57,90688.29,90330.96,90580.06,283.66942469,1765285200000,25692240.09
2025-12-09 13:00:00,90580.06,90844.0,90174.68,90431.01,456.21725333,1765288800000,41287904.05
2025-12-09 14:00:00,90431.01,90642.96,90018.69,90357.54,469.44855606,1765292400000,42384544.91
2025-12-09 15:00:00,90357.54,92869.31,90295.88,92696.46,1098.18494548,1765296000000,100408619.38
2025-12-09 16:00:00,92696.46,94486.79,92696.46,94188.63,1441.5646517,1765299600000,135114232.84
2025-12-09 17:00:00,94188.63,94589.09,93538.91,93921.27,1052.55757726,1765303200000,98924603.78
2025-12-09 18:00:00,93921.27,94179.56,93661.4,93920.49,498.10894448,1765306800000,46783585.51
2025-12-09 19:00:00,93920.49,94200.0,93671.38,93800.78,520.65683609,1765310400000,48896272.81
2025-12-09 20:00:00,93800.78,93857.41,92767.72,93114.72,711.10806926,1765314000000,66287769.06
2025-12-09 21:00:00,93114.72,93243.05,92254.51,92690.32,581.03053608,1765317600000,53906312.25
2025-12-09 22:00:00,92690.32,93044.23,92505.75,92884.01,517.18687982,1765321200000,47993383.84
2025-12-09 23:00:00,92884.01,92978.05,92549.95,92678.81,369.56793862,1765324800000,34276154.95
2025-12-10 00:00:00,92678.81,92776.01,92074.26,92130.79,357.78178366,1765328400000,33077967.19
2025-12-10 01:00:00,92130.79,92399.99,91975.52,92316.36,374.09836825,1765332000000,34491032.95
2025-12-10 02:00:00,92316.36,92570.56,92027.94,92493.8,430.58815852,1765335600000,39769110.28
2025-12-10 03:00:00,92493.8,92553.28,92348.61,92418.56,184.43984059,1765339200000,17049829.49
2025-12-10 04:00:00,92418.56,92667.55,92385.7,92552.64,219.71849622,1765342800000,20330322.7
2025-12-10 05:00:00,92552.64,92725.03,92517.48,92556.28,263.83191543,1765346400000,24434045.44
2025-12-10 06:00:00,92556.28,92751.39,92396.19,92700.0,224.53468914,1765350000000,20788272.53
2025-12-10 07:00:00,92700.0,92778.81,92496.67,92778.81,257.42137594,1765353600000,23847287.52
2025-12-10 08:00:00,92778.81,92790.02,92543.58,92605.02,230.40543187,1765357200000,21350363.68
2025-12-10 09:00:00,92605.02,92959.06,92439.31,92920.01,333.39604734,1765360800000,30914550.93
2025-12-10 10:00:00,92920.01,93250.15,92149.0,92272.7,523.64878372,1765364400000,48503111.82
